סבב בחירות,שם ישוב,סמל ישוב,סמל קלפי,בזב,מצביעים,כשרים,פסולים,אמת,ג,ד,ה,ו,ז,זה,זך,חץ,טב,יש,כ,כן,כץ,ל,מחל,מרצ,נץ,עם,פ,פז,פכ,פץ,ף,צה,ק,קז,קנ,קפ,רק,שס
2006,מעלה אדומים,3616,280,806,546,538,8,43,5,0,1,0,0,0,34,0,68,0,4,115,0,56,139,7,1,0,2,0,0,0,0,0,0,0,8,0,5,50
2006,מעלה אדומים,3616,290,746,474,471,3,40,1,0,0,0,1,0,31,1,69,0,9,83,0,68,90,5,1,0,0,0,0,0,0,0,0,0,9,0,10,53
2006,מעלה אדומים,3616,350,605,407,402,5,38,3,0,0,1,0,25,0,1,55,0,0,83,0,47,86,7,0,0,0,0,0,0,0,0,0,0,4,0,3,49
2006,מעלה אדומים,3616,360,691,425,421,4,33,6,1,0,0,0,0,33,1,59,0,7,81,0,47,86,4,0,0,0,1,0,0,1,0,0,0,1,0,1,59
2006,מעלה אדומים,3616,9510,614,448,439,9,42,1,0,0,0,0,0,23,1,88,2,3,82,0,57,92,7,1,0,3,0,1,0,0,0,0,0,3,0,4,29
2006,מעלה אדומים,3616,9520,830,551,542,9,54,2,0,0,0,0,1,40,1,63,0,5,109,0,75,117,8,0,0,0,0,1,0,0,0,0,1,1,0,10,54
2006,עופרה,3617,10,650,532,527,5,4,3,0,0,0,0,9,1,0,425,0,23,4,0,8,32,2,1,0,4,0,0,1,0,0,0,0,1,0,1,8
2006,עופרה,3617,20,683,593,592,1,2,0,0,1,0,0,4,1,0,501,0,22,3,0,11,29,0,0,0,1,0,0,0,0,0,0,0,0,0,3,14
2006,אלעזר,3618,10,613,513,511,2,6,1,0,0,0,0,0,4,0,346,0,33,5,0,19,78,1,0,0,4,0,0,0,0,0,0,0,2,0,1,11
2006,רועי,3619,10,165,137,136,1,4,0,0,0,0,0,0,14,0,44,1,1,49,0,1,14,1,0,0,0,0,0,0,0,0,0,0,1,0,2,4
2006,נירן,3620,10,55,36,36,0,29,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,מעלה שומרון,3637,10,411,308,306,2,5,4,1,0,0,0,0,14,2,70,0,16,23,1,52,87,1,1,0,1,0,0,0,0,0,0,0,2,0,2,24
2006,כפר אדומים,3638,10,640,518,516,2,28,1,0,0,0,0,0,20,0,252,0,5,43,0,47,83,2,0,0,14,0,0,0,0,0,0,0,1,0,13,7
2006,כפר אדומים,3638,20,566,439,434,5,17,1,0,0,0,0,1,13,0,243,0,5,17,0,39,81,0,1,0,5,0,0,0,0,0,0,0,2,0,4,5
2006,ורד יריחו,3639,10,141,93,93,0,7,2,0,0,0,1,0,11,3,9,0,5,23,0,10,12,1,1,0,0,0,0,0,0,0,0,0,0,0,5,3
2006,קרני שומרון,3640,10,788,560,552,8,7,9,0,0,0,0,0,10,0,289,0,44,21,0,33,90,6,2,0,4,0,0,1,0,0,0,1,3,0,1,31
2006,קרני שומרון,3640,20,463,385,385,0,2,1,0,0,0,0,0,0,0,327,0,25,1,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2006,קרני שומרון,3640,30,777,536,533,3,26,1,0,0,0,0,0,17,1,179,0,25,61,0,86,99,2,1,0,0,0,0,0,0,0,0,0,9,0,0,26
2006,קרני שומרון,3640,40,541,361,349,12,9,0,0,0,0,0,0,6,0,72,0,10,30,0,110,83,2,1,0,0,0,2,0,0,0,0,0,4,0,1,19
2006,קרני שומרון,3640,50,749,442,429,13,17,2,0,0,1,0,0,22,2,104,0,14,53,0,89,76,4,0,0,0,0,0,1,0,0,0,0,14,0,2,28
2006,קרני שומרון,3640,60,498,426,424,2,0,3,0,0,0,0,0,1,0,347,0,33,0,0,5,30,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
2006,קרני שומרון,3640,9900,400,322,320,2,3,3,0,0,0,0,0,0,0,239,1,21,4,0,10,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13
2006,שילה,3641,10,526,415,414,1,0,5,0,0,0,0,0,1,0,308,0,47,0,0,12,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19
2006,שילה,3641,20,477,400,398,2,0,1,0,0,0,0,0,1,0,317,0,24,0,0,7,29,0,2,0,2,0,0,0,0,0,0,0,1,1,1,12
2006,חיננית,3643,10,383,283,283,0,5,1,0,0,0,0,0,8,0,134,2,3,12,0,91,18,3,0,0,0,0,0,0,0,0,0,1,1,0,0,4
2006,גבעון החדשה,3644,10,797,572,556,16,46,0,0,1,0,0,0,44,2,55,0,3,115,0,151,84,17,1,0,10,0,0,0,1,0,0,0,9,0,10,7
2006,בית הערבה,3645,10,53,39,39,0,6,0,0,0,0,0,0,5,0,1,0,0,5,0,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,8,4
2006,יקיר,3647,10,584,487,485,2,2,7,0,0,0,0,0,11,0,369,0,22,1,0,16,38,0,0,0,0,0,0,0,0,0,0,0,4,0,1,14
2006,מתתיהו,3648,10,188,132,127,5,0,103,0,0,0,0,0,1,0,7,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,2,0,1,6
2006,שקד,3649,10,377,249,249,0,20,0,0,0,0,0,0,24,0,33,0,5,73,0,29,47,3,0,0,3,0,0,1,0,0,1,0,1,0,2,7
2006,אפרתה,3650,10,740,568,567,1,7,8,0,0,0,0,0,11,0,337,0,32,14,0,31,93,4,0,1,15,0,0,0,0,0,0,0,2,0,2,10
2006,אפרתה,3650,20,730,566,566,0,5,5,0,0,2,0,0,11,0,339,0,22,12,0,27,107,5,0,0,13,0,0,0,0,0,0,0,1,0,4,13
2006,אפרתה,3650,30,620,504,502,2,5,3,0,0,0,0,0,3,0,355,0,23,3,0,23,67,1,1,0,2,0,0,0,0,0,0,0,1,0,1,14
2006,אפרתה,3650,40,783,629,627,2,9,6,0,0,0,1,0,17,0,392,0,8,14,0,51,81,4,1,0,12,0,0,0,0,0,0,0,5,0,8,18
2006,אפרתה,3650,50,740,576,575,1,6,1,0,0,0,0,0,6,0,388,0,28,8,0,39,72,2,2,0,6,0,0,0,0,0,0,0,0,0,2,15
2006,אפרתה,3650,60,724,624,619,5,2,5,0,0,0,0,0,4,0,409,0,41,12,0,19,88,2,2,0,4,0,0,0,0,0,0,0,1,0,2,28
2006,מעלה מכמש,3651,10,569,525,525,0,0,5,0,0,0,0,1,3,0,374,0,52,6,0,10,31,0,0,0,4,0,0,0,0,0,0,0,1,0,1,37
2006,בית אריה,3652,10,519,375,375,0,34,1,2,0,0,0,0,39,1,27,0,3,92,0,45,115,2,0,0,0,0,0,0,0,0,0,0,6,0,6,2
2006,בית אריה,3652,20,687,471,468,3,25,2,0,0,0,0,1,47,0,35,0,1,125,0,47,130,11,1,0,7,0,0,0,0,0,0,0,11,0,8,17
2006,בית אריה,3652,30,488,370,367,3,33,1,0,0,0,0,0,38,0,21,0,0,99,0,39,84,7,0,0,8,0,0,4,0,0,0,0,14,0,7,12
2006,בית אריה,3652,1010,483,308,305,3,23,3,0,0,0,0,0,11,0,41,0,2,49,0,53,81,3,1,0,0,0,0,0,0,0,1,0,8,0,4,25
2006,מעלה עמוס,3653,10,163,103,103,0,0,70,0,0,0,0,0,0,0,7,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17
2006,ברקן,3654,10,878,608,600,8,30,2,0,0,0,0,0,55,2,58,0,12,96,0,156,157,1,2,0,1,0,0,2,0,0,0,1,7,0,13,5
2006,"ניל""י",3655,10,516,394,391,3,20,3,0,0,0,0,0,44,2,43,2,3,90,0,71,61,10,1,0,8,0,0,0,0,1,0,0,13,0,12,7
2006,כרמל,3656,10,206,178,178,0,0,0,0,0,0,0,0,0,0,158,1,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2006,מעון,3657,10,161,131,130,1,0,1,0,0,0,0,0,0,0,122,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2006,עטרת,3658,10,185,170,170,0,3,1,0,0,0,0,0,1,0,136,0,16,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2006,פסגות,3659,10,792,711,711,0,2,1,0,0,0,0,0,3,0,604,1,31,3,0,6,32,0,1,0,0,0,0,0,0,0,0,1,0,0,2,24
2006,עמנואל,3660,10,831,564,557,7,3,132,0,0,0,0,3,0,1,30,0,86,5,0,7,8,0,2,0,0,0,0,0,0,0,0,0,1,0,0,279
2006,עמנואל,3660,20,656,395,395,0,1,89,0,0,0,0,0,0,0,33,0,51,1,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,211
2006,מבוא חורון,3709,10,464,419,419,0,1,22,0,0,0,0,0,0,0,294,0,31,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,59
2006,ברכה,3710,10,596,469,466,3,1,0,0,0,0,1,0,1,0,277,0,24,0,0,3,143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15
2006,ענב,3712,10,324,267,264,3,0,0,0,0,0,0,1,6,0,138,0,20,9,0,15,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59
2006,נעמי,3713,10,85,56,55,1,6,0,0,0,0,0,0,3,0,3,0,0,34,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2006,עלמון,3715,10,457,328,326,2,18,2,0,0,0,0,0,14,1,48,2,3,71,1,59,85,6,0,0,4,0,0,0,0,0,0,0,3,0,8,1
2006,חרמש,3717,10,154,74,71,3,1,0,0,0,0,0,0,1,0,5,0,1,43,0,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2006,תלם,3719,10,83,58,58,0,0,3,0,0,0,0,0,0,0,22,0,10,11,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
2006,שערי תקווה,3720,10,612,439,438,1,32,1,0,0,0,0,0,42,2,120,0,4,94,0,30,78,1,0,0,2,0,0,0,0,0,0,0,6,0,8,18
2006,שערי תקווה,3720,20,685,483,480,3,32,1,0,0,0,0,1,42,0,116,0,13,94,0,43,93,6,0,0,3,1,0,0,0,0,0,0,9,0,8,18
2006,שערי תקווה,3720,30,664,504,500,4,13,2,0,0,0,0,0,45,0,161,0,7,73,0,40,116,2,2,0,1,0,0,0,0,0,0,0,6,0,14,18
2006,שערי תקווה,3720,40,556,397,390,7,12,3,0,0,0,0,0,29,0,129,0,4,49,0,35,77,8,3,0,6,0,0,0,0,0,0,0,7,0,4,24
2006,אשכולות,3722,10,119,80,80,0,19,0,0,0,0,0,0,1,0,5,0,0,21,0,15,10,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6
2006,פני חבר,3723,10,113,101,101,0,0,0,0,0,0,0,0,0,0,75,0,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7
2006,נווה דניאל,3725,10,727,614,612,2,3,3,0,0,0,0,0,4,0,456,0,40,5,0,14,63,2,1,0,5,0,0,0,0,0,0,0,3,0,1,12
2006,נוקדים,3726,10,432,317,314,3,5,7,0,0,0,0,0,1,0,94,0,28,13,0,125,30,1,1,0,0,0,0,0,0,0,0,0,4,0,0,5
2006,עלי זהב,3727,10,387,295,294,1,10,1,0,0,0,1,1,21,0,125,0,0,26,0,40,41,1,5,0,1,0,0,0,0,0,0,3,6,0,3,9
2006,גבעת זאב,3730,10,682,469,467,2,39,5,0,0,0,39,0,42,2,91,1,11,81,0,0,87,6,0,0,7,0,0,0,0,0,0,0,8,0,11,37
2006,גבעת זאב,3730,20,662,462,458,4,40,9,0,0,0,0,0,51,1,52,0,3,71,0,86,88,12,1,0,5,0,0,0,0,0,0,0,1,0,2,36
2006,גבעת זאב,3730,30,658,431,431,0,37,8,0,0,0,0,1,47,1,61,0,8,90,0,39,84,11,1,0,2,0,0,0,0,0,0,1,9,0,6,25
2006,גבעת זאב,3730,40,687,474,471,3,50,10,0,0,0,0,0,43,3,60,4,6,96,0,46,83,13,0,0,6,0,0,1,0,0,0,0,7,0,5,38
2006,גבעת זאב,3730,50,617,430,420,10,36,8,0,0,0,0,1,32,3,69,1,6,70,0,43,88,6,1,0,4,0,0,0,0,0,0,0,7,0,4,41
2006,גבעת זאב,3730,60,553,374,361,13,32,3,0,0,1,0,1,25,1,53,0,6,76,0,53,62,1,0,0,0,0,0,0,0,0,0,0,4,0,2,41
2006,גבעת זאב,3730,70,638,406,401,5,31,5,0,1,0,0,0,20,3,44,0,7,60,1,78,72,4,0,0,4,0,0,0,0,0,0,1,5,0,3,62
2006,גבעת זאב,3730,80,572,423,420,3,42,58,0,0,0,1,0,28,0,31,0,5,84,0,27,88,11,0,0,5,0,0,0,0,0,1,0,3,0,8,28
2006,גבעת זאב,3730,90,575,395,393,2,40,3,0,0,0,0,0,25,0,69,0,6,67,0,39,91,5,0,0,1,0,0,0,0,0,0,0,5,0,5,37
2006,גבעת זאב,3730,100,632,450,450,0,51,59,0,0,0,1,0,26,1,38,1,3,73,0,33,84,8,2,0,7,0,0,0,0,0,0,1,3,0,9,50
2006,גבעת זאב,3730,110,539,395,389,6,45,3,0,0,0,0,0,32,0,73,1,4,76,1,34,83,4,0,0,2,0,0,0,0,0,0,1,2,0,1,27
2006,גבעת זאב,3730,150,402,239,237,2,18,6,0,0,0,0,0,17,1,25,0,2,26,0,37,52,2,0,0,2,0,0,0,0,0,0,0,3,0,1,45
2006,טנא,3743,10,319,218,215,3,27,0,1,0,0,0,0,13,0,32,0,2,93,0,20,12,1,0,0,2,0,0,0,0,0,0,0,6,0,4,2
2006,מצדות יהודה,3745,10,211,184,184,0,0,0,0,0,0,0,0,4,0,139,0,20,1,0,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
2006,קרית נטפים,3746,10,230,180,180,0,2,1,0,0,0,0,0,5,0,92,0,8,1,0,24,22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,23
2006,דולב,3747,10,466,410,409,1,0,2,0,0,0,0,0,0,0,363,0,20,0,0,2,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,10
2006,עתניאל,3748,10,353,278,278,0,2,1,0,0,0,0,0,2,0,233,0,11,0,0,1,19,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6
2006,יצהר,3749,10,298,232,232,0,0,1,1,0,0,0,0,0,0,71,0,142,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2006,אלפי מנשה,3750,10,615,439,433,6,38,1,0,1,0,0,0,52,2,31,0,3,125,0,27,99,7,0,0,1,0,0,0,0,0,0,2,17,0,21,6
2006,אלפי מנשה,3750,20,615,422,420,2,49,0,0,0,0,0,0,67,2,23,0,0,137,0,27,68,10,1,0,7,0,1,0,0,0,0,0,8,0,16,4
2006,אלפי מנשה,3750,30,692,453,451,2,46,4,0,0,0,0,1,47,2,33,2,3,145,0,42,73,9,1,0,11,0,0,1,0,0,0,0,10,0,10,11
2006,אלפי מנשה,3750,40,515,348,346,2,34,1,0,0,0,0,0,48,4,18,1,0,118,0,37,49,10,0,0,4,0,0,0,0,0,0,0,9,0,7,6
2006,אלפי מנשה,3750,50,570,395,393,2,54,0,0,0,0,0,0,55,1,24,0,0,116,0,28,65,7,0,0,4,0,0,1,0,0,0,0,9,0,20,9
2006,אלפי מנשה,3750,60,557,382,380,2,39,5,0,0,0,0,0,42,1,17,2,0,109,0,36,76,10,0,0,4,0,0,0,0,0,0,0,5,0,13,21
2006,אלפי מנשה,3750,70,479,341,335,6,32,1,0,0,0,1,0,34,1,26,0,1,117,0,21,60,5,0,0,5,0,0,1,0,0,0,0,7,0,15,8
2006,מגדלים,3751,10,89,51,50,1,1,0,0,1,0,0,0,0,0,8,0,0,20,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2006,מעלה לבונה,3752,10,282,224,224,0,0,4,0,0,0,0,0,0,0,161,1,33,0,0,6,8,0,0,0,0,0,0,0,0,0,1,0,2,0,1,7
2006,אספר,3754,10,151,104,103,1,1,46,0,0,0,0,0,0,0,32,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17
2006,סוסיה,3756,10,293,250,250,0,0,2,0,0,0,0,0,0,0,193,0,28,0,0,1,9,2,0,0,0,0,0,0,0,0,0,0,1,0,1,13
2006,אדורה,3759,10,133,74,73,1,8,0,0,0,1,0,0,1,0,13,0,3,21,0,8,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2006,אורנית,3760,10,510,373,370,3,27,4,0,0,1,0,1,42,0,101,0,2,79,0,20,58,8,0,0,5,0,0,0,0,0,0,0,5,0,10,7
2006,אורנית,3760,20,722,520,515,5,57,4,0,0,0,0,0,68,3,30,0,1,188,0,20,88,14,1,0,7,0,0,0,0,0,0,1,6,0,14,13
2006,אורנית,3760,30,747,564,563,1,90,3,0,0,0,0,0,66,1,31,1,0,185,0,31,97,18,0,0,9,0,0,0,0,2,0,0,6,0,11,12
2006,אורנית,3760,40,658,455,452,3,52,1,0,0,1,0,1,55,1,30,0,1,174,0,25,65,13,2,0,1,0,0,0,0,0,1,0,9,0,11,9
2006,אורנית,3760,50,517,378,374,4,51,1,0,0,0,0,0,53,3,21,0,1,127,0,20,53,13,0,0,3,1,0,0,0,0,0,0,4,0,16,7
2006,אורנית,3760,60,504,386,384,2,50,3,0,0,0,0,1,35,0,45,0,1,130,0,9,66,9,1,0,11,0,0,0,0,0,0,0,3,0,9,11
2006,איתמר,3762,10,297,227,226,1,0,4,0,0,0,0,0,0,0,161,0,29,0,0,6,4,0,2,0,0,0,0,0,0,0,0,0,2,0,0,18
2006,גבע בנימין,3763,10,707,499,494,5,32,3,0,0,0,1,3,30,2,75,0,19,55,1,56,116,4,0,0,3,0,0,1,0,1,0,0,8,0,2,82
2006,גבע בנימין,3763,20,697,451,448,3,29,9,0,1,0,0,2,31,0,61,0,21,49,0,40,88,5,0,0,2,1,0,0,0,0,0,0,8,0,2,99
2006,חגי,3764,10,184,163,163,0,0,2,0,0,0,0,0,0,0,131,0,13,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
2006,עלי,3765,10,709,575,571,4,1,1,0,0,0,0,0,3,0,478,0,16,9,0,20,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,27
2006,עלי,3765,20,549,432,425,7,2,2,0,0,0,0,0,3,0,262,0,43,7,0,41,33,1,0,0,0,0,0,0,2,0,0,0,0,0,0,29
2006,כרמי צור,3766,10,289,252,250,2,2,2,0,0,0,0,0,0,0,206,0,22,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
2006,נחליאל,3767,10,129,95,95,0,0,6,0,0,0,0,0,0,0,12,0,35,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
2006,פדואל,3768,10,510,424,424,0,1,3,0,0,0,0,0,0,0,342,0,29,3,0,15,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14
2006,הר אדר,3769,10,525,391,390,1,110,1,0,0,1,1,0,28,2,11,0,0,142,0,13,22,33,0,0,7,0,0,0,0,0,0,0,7,0,10,2
2006,הר אדר,3769,20,569,401,400,1,98,0,0,1,0,0,0,28,0,16,0,2,127,0,11,38,49,1,0,5,0,0,1,0,0,1,0,5,0,14,3
2006,הר אדר,3769,30,515,434,433,1,129,1,0,0,1,0,0,23,3,17,1,1,142,0,10,54,34,0,0,4,0,0,0,0,0,0,0,3,0,6,4
2006,חשמונאים,3770,10,781,641,638,3,9,18,0,0,0,0,1,5,0,402,0,17,5,0,13,73,2,0,0,3,0,1,0,0,0,0,0,1,0,7,81
2006,חשמונאים,3770,20,594,478,475,3,1,11,0,0,0,0,0,4,0,288,0,25,7,0,8,59,2,2,0,5,0,0,0,0,0,0,0,2,0,1,60
2006,עץ אפרים,3778,10,421,312,306,6,18,2,0,0,0,0,0,16,1,66,0,6,32,1,43,70,1,2,0,3,0,0,1,0,0,0,0,5,0,1,38
2006,כוכב יעקב,3779,10,703,574,572,2,1,136,0,0,0,0,0,0,0,13,0,26,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389
2006,כוכב יעקב,3779,20,453,377,376,1,3,11,0,0,0,0,0,3,0,164,1,83,1,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
2006,כוכב יעקב,3779,30,502,412,405,7,0,3,0,0,0,0,0,0,0,184,0,87,0,0,3,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,116
2006,כוכב יעקב,3779,40,619,486,480,6,1,142,0,0,0,0,0,0,0,15,0,32,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,284
2006,ביתר עילית,3780,10,634,492,487,5,1,224,0,0,0,0,0,0,0,9,0,29,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,217
2006,ביתר עילית,3780,20,555,427,425,2,0,159,0,0,0,0,0,0,0,7,0,31,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217
2006,ביתר עילית,3780,30,611,447,443,4,1,252,0,0,0,0,0,0,0,8,0,16,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159
2006,ביתר עילית,3780,40,658,543,542,1,0,160,0,0,0,0,0,0,0,11,0,31,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,334
2006,ביתר עילית,3780,50,588,477,474,3,0,186,0,0,0,0,0,0,0,14,0,15,2,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249
2006,ביתר עילית,3780,60,636,472,465,7,0,269,0,0,0,0,0,1,0,15,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
2006,ביתר עילית,3780,70,632,463,460,3,0,215,0,0,0,0,0,0,0,11,0,30,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193
2006,ביתר עילית,3780,80,630,471,469,2,0,210,0,0,0,0,0,0,0,12,0,18,0,0,1,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,219
2006,ביתר עילית,3780,90,565,435,430,5,0,276,0,0,0,0,0,0,0,8,0,11,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,131
2006,ביתר עילית,3780,100,584,452,450,2,0,283,0,0,0,0,0,0,0,4,0,18,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,138
2006,ביתר עילית,3780,110,725,564,562,2,1,235,0,0,0,0,0,1,0,18,0,50,1,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245
2006,ביתר עילית,3780,120,579,444,442,2,0,236,0,0,0,0,0,0,0,2,0,11,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,185
2006,ביתר עילית,3780,150,829,674,669,5,1,494,0,0,0,0,0,1,0,3,0,21,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
2006,ביתר עילית,3780,160,483,394,386,8,1,263,0,0,0,0,0,0,0,2,0,27,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
2006,ביתר עילית,3780,170,703,559,557,2,0,388,0,0,0,0,0,0,0,9,0,18,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
2006,ביתר עילית,3780,180,679,523,518,5,0,363,0,0,0,0,0,2,0,8,0,15,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
2006,קדר,3781,10,360,238,237,1,22,0,0,0,0,0,0,25,1,26,0,1,46,0,36,61,0,0,0,1,0,0,0,0,0,0,0,1,0,3,14
2006,שמעה,3784,10,189,127,126,1,18,1,1,0,0,1,0,8,0,16,0,5,42,0,7,12,2,0,0,1,0,0,0,0,0,0,0,4,0,2,6
2006,נעלה,3787,10,399,296,293,3,27,1,0,0,0,0,0,20,5,41,0,2,73,0,45,54,5,1,0,2,0,0,0,0,0,0,0,4,0,7,6
2006,טלמון,3788,10,688,642,638,4,3,1,0,0,0,0,0,1,0,556,0,22,1,0,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
2006,נופים,3790,10,301,196,196,0,7,2,0,0,0,0,0,17,0,31,1,9,18,0,36,57,2,0,0,0,0,0,0,0,0,0,0,2,0,1,13
2006,צופים,3791,10,491,360,358,2,14,4,0,0,0,0,0,17,0,150,0,16,47,0,23,61,1,0,0,2,0,0,0,0,0,0,0,3,0,4,16
2006,אבני חפץ,3793,10,421,376,374,2,0,1,0,0,0,0,0,1,0,235,0,32,10,1,4,16,0,0,2,0,0,0,1,0,0,0,0,1,0,0,70
2006,בת עין,3794,10,349,243,241,2,0,7,0,0,0,0,0,1,0,92,0,102,0,0,1,17,0,3,0,0,0,0,0,0,0,0,0,1,0,1,16
2006,רבבה,3795,10,292,278,278,0,0,0,0,0,0,0,0,1,0,241,0,18,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2006,כפר האורנים,3796,10,494,422,421,1,104,2,0,0,0,0,0,32,2,7,0,3,176,0,8,20,33,0,0,8,0,0,1,0,0,0,0,6,0,16,3
2006,כפר האורנים,3796,20,424,354,354,0,84,1,0,0,0,0,0,36,1,17,0,0,130,0,6,30,27,0,0,3,0,0,0,0,0,1,0,2,0,13,3
2006,מודיעין עילית,3797,10,621,523,522,1,1,51,0,0,1,0,0,1,0,127,0,27,2,0,8,18,0,1,0,1,0,0,0,0,0,0,0,1,0,0,283
2006,מודיעין עילית,3797,20,638,588,588,0,0,446,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
2006,מודיעין עילית,3797,30,818,725,723,2,0,630,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
2006,מודיעין עילית,3797,40,642,556,549,7,0,436,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
2006,מודיעין עילית,3797,50,521,433,432,1,0,348,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
2006,מודיעין עילית,3797,60,546,477,477,0,0,417,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55
2006,מודיעין עילית,3797,70,662,609,608,1,0,496,0,0,0,0,0,1,0,0,0,3,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
2006,מודיעין עילית,3797,80,481,381,375,6,0,306,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
2006,מודיעין עילית,3797,90,727,676,669,7,0,567,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
2006,מודיעין עילית,3797,100,706,654,654,0,0,551,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2006,מודיעין עילית,3797,110,391,351,342,9,0,276,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63
2006,מודיעין עילית,3797,120,471,418,416,2,0,337,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
2006,מודיעין עילית,3797,130,510,462,458,4,0,333,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
2006,מודיעין עילית,3797,140,645,573,569,4,0,445,0,0,0,1,0,0,0,1,0,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,115
